Name,Et_eV,Sn_cm2,Sp_cm2,k,BG,Actual,Predict
D-385627,0.365650869,-15.13364176,-13.66704347,-1.466598292,1,0.365650869,0.366248398
D-459652,0.267350742,-14.4709922,-15.60754633,1.136554138,1,0.267350742,0.267051706
D-215889,0.038395004,-15.16808768,-13.46979921,-1.698288473,1,0.038395004,0.06786448
D-273958,0.050467786,-16.30665535,-14.87049883,-1.436156517,1,0.050467786,0.060966837
D-051188,0.093365614,-14.04406799,-15.89167388,1.847605886,1,0.093365614,0.093336225
D-365188,0.31318812,-14.04815272,-14.620235,0.57208228,1,0.31318812,0.313164324
D-241456,0.019658855,-14.45227356,-13.44413395,-1.008139608,1,0.019658855,0.0657454
D-052289,0.323320192,-16.77532879,-14.03932463,-2.73600416,1,0.323320192,0.323581975
D-151410,0.27565679,-14.39279604,-16.05710663,1.664310594,1,0.27565679,0.275537707
D-385888,0.209878582,-16.30521058,-15.76274481,-0.542465774,1,0.209878582,0.212213863
D-333502,0.327819826,-16.53820549,-13.56113536,-2.977070133,1,0.327819826,0.314116891
D-129934,0.456945664,-14.90486349,-13.80150264,-1.103360846,1,0.456945664,0.458472503
D-489456,0.326973761,-16.48274134,-13.74732462,-2.735416712,1,0.326973761,0.331135884
D-401792,0.287608038,-13.53383151,-14.21113411,0.677302599,1,0.287608038,0.287030977
D-416346,0.266611197,-15.36715805,-13.30853386,-2.058624186,1,0.266611197,0.267087044
D-034135,0.102827058,-13.58456471,-16.00134032,2.416775619,1,0.102827058,0.10305221
D-349988,0.269224924,-13.34851834,-15.72747934,2.378960996,1,0.269224924,0.268834524
D-495515,0.215223676,-15.11234795,-15.99587884,0.883530893,1,0.215223676,0.215865797
D-224072,0.212624987,-16.21494644,-16.20348449,-0.01146195,1,0.212624987,0.213705543
D-029772,0.431477533,-15.71797907,-14.08852396,-1.629455118,1,0.431477533,0.431082215
D-395976,0.369362429,-13.5237524,-14.1177375,0.593985105,1,0.369362429,0.36949862
D-395057,0.229706761,-15.29044803,-15.45042656,0.159978527,1,0.229706761,0.230441753
D-390396,0.053773852,-13.96447025,-15.32210619,1.357635942,1,0.053773852,0.053610852
D-424508,0.147893366,-15.36997664,-14.81345734,-0.556519305,1,0.147893366,0.145290199
D-134497,0.204647873,-14.78620625,-15.7743897,0.988183453,1,0.204647873,0.206257044
D-034591,0.240713209,-14.60921998,-13.35608154,-1.253138434,1,0.240713209,0.238321202
D-275956,0.407494706,-14.95425968,-13.28270083,-1.67155885,1,0.407494706,0.404666671
D-286983,0.344720937,-16.61615107,-14.2369886,-2.379162472,1,0.344720937,0.345254369
D-483703,0.353229364,-13.9965216,-13.42310979,-0.573411811,1,0.353229364,0.352723772
D-136209,0.276645179,-13.71028946,-13.27197246,-0.438317003,1,0.276645179,0.275456375
D-064787,0.109106248,-13.41172959,-15.19320005,1.781470461,1,0.109106248,0.109039376
D-154028,0.106920552,-13.10275577,-15.39530508,2.292549314,1,0.106920552,0.108112191
D-321183,0.14037131,-16.17522309,-13.00564923,-3.169573858,1,0.14037131,0.080187815
D-060817,0.064159102,-15.30146475,-16.55350796,1.252043206,1,0.064159102,0.063549319
D-096517,0.195838151,-15.81615216,-16.52251447,0.706362308,1,0.195838151,0.19753112
D-067567,0.149624427,-14.60294366,-16.55746784,1.954524183,1,0.149624427,0.149244994
D-187789,0.313926955,-13.61893287,-15.48367981,1.864746946,1,0.313926955,0.313755313
D-222120,0.144126571,-14.86659844,-14.96469675,0.098098308,1,0.144126571,0.143641777
D-231487,0.244764622,-16.24747996,-15.15094259,-1.096537369,1,0.244764622,0.250126055
D-472144,0.20076394,-14.481956,-16.3361973,1.854241292,1,0.20076394,0.200597463
D-376504,0.343425571,-13.05307687,-13.16191586,0.108838993,1,0.343425571,0.343653454
D-023231,0.214475195,-13.85779346,-15.60370091,1.745907449,1,0.214475195,0.214524019
D-338879,0.019292783,-16.20872358,-13.19883069,-3.009892895,1,0.019292783,0.122706797
D-182452,0.090943372,-14.8392234,-14.2668635,-0.572359902,1,0.090943372,0.080738766
D-273968,0.064204865,-13.55852945,-13.38890509,-0.169624356,1,0.064204865,0.041934929
D-228133,0.117644789,-13.37820181,-14.03920854,0.661006733,1,0.117644789,0.118435208
D-362610,0.496021488,-13.57289347,-13.25011022,-0.322783246,1,0.496021488,0.495195846
D-268701,0.062026728,-13.97720663,-13.45809798,-0.519108645,1,0.062026728,0.047474327
D-280941,0.115866611,-16.89182861,-16.41775075,-0.474077862,1,0.115866611,0.100686009
D-479924,0.442368219,-14.10166914,-13.32642445,-0.775244689,1,0.442368219,0.441920389
D-261276,0.105579844,-16.60286727,-14.98451783,-1.61834944,1,0.105579844,0.080472645
D-423678,0.127849941,-15.44703831,-16.166071,0.719032693,1,0.127849941,0.126872136
D-256532,0.249303634,-13.1944807,-16.12940135,2.934920651,1,0.249303634,0.249010688
D-482595,0.23138708,-16.53829633,-14.25582887,-2.282467462,1,0.23138708,0.241740622
D-476812,0.318754288,-15.55369049,-13.79352703,-1.760163465,1,0.318754288,0.315882183
D-238717,0.351601031,-16.57646313,-14.4806003,-2.095862827,1,0.351601031,0.351723834
D-163285,0.097755255,-13.97940134,-14.84486207,0.865460734,1,0.097755255,0.095999775
D-328596,0.189972867,-15.33977153,-13.1765455,-2.163226032,1,0.189972867,0.134594559
D-064686,0.16282269,-13.56649894,-14.01628298,0.449784042,1,0.16282269,0.163231494
D-405344,0.036262086,-13.29622012,-16.78929738,3.493077268,1,0.036262086,0.036109209
D-469621,0.01995404,-15.58556702,-15.08554125,-0.500025774,1,0.01995404,0.043822467
D-117996,0.17937235,-15.24458063,-14.30870921,-0.935871419,1,0.17937235,0.178642286
D-107947,0.22939391,-14.9926009,-15.3789327,0.386331809,1,0.22939391,0.229802041
D-409262,0.245701164,-14.9835233,-14.08009929,-0.903424016,1,0.245701164,0.250052531
D-489135,0.31001809,-16.35010773,-15.26892851,-1.081179224,1,0.31001809,0.310780677
D-491219,0.376103611,-15.01933854,-14.56285843,-0.456480112,1,0.376103611,0.37682873
D-264628,0.129152997,-15.56805292,-13.12265839,-2.445394537,1,0.129152997,0.130761178
D-122601,0.135569492,-16.66361114,-15.59872116,-1.064889985,1,0.135569492,0.095258043
D-419187,0.122855927,-14.7485457,-16.79004833,2.041502624,1,0.122855927,0.123036249
D-459297,0.507258909,-13.11639681,-13.09197137,-0.024425441,1,0.507258909,0.505376958
D-447473,0.224684705,-13.27993158,-15.79361816,2.513686587,1,0.224684705,0.224823669
D-364078,0.096469247,-16.0890456,-16.15274019,0.063694591,1,0.096469247,0.090416232
D-451990,0.352943745,-14.76142579,-13.68185105,-1.079574746,1,0.352943745,0.355238127
D-128359,0.376232917,-14.95717572,-13.570068,-1.387107723,1,0.376232917,0.377114995
D-446972,0.15538769,-15.78804064,-15.75469031,-0.033350332,1,0.15538769,0.153852689
D-206146,0.13800734,-14.60131129,-16.35464397,1.753332671,1,0.13800734,0.138167748
D-201501,0.135455675,-14.37079516,-13.19255616,-1.178238997,1,0.135455675,0.108913937
D-227611,0.080603441,-13.48779088,-13.75969132,0.271900438,1,0.080603441,0.079468024
D-492883,0.181839458,-16.47300193,-15.08306309,-1.389938841,1,0.181839458,0.185405813
D-122987,0.191233464,-16.14374258,-16.62762215,0.483879564,1,0.191233464,0.190543028
D-175147,0.266930172,-13.5756465,-15.00603588,1.43038938,1,0.266930172,0.268086856
D-463313,0.46477463,-14.94398125,-13.47567078,-1.468310472,1,0.46477463,0.464913098
D-074550,0.287279621,-13.5724886,-14.5335504,0.961061797,1,0.287279621,0.286813384
D-256309,0.146852223,-13.53126782,-14.9721002,1.440832383,1,0.146852223,0.146132811
D-091573,0.177347369,-15.51127718,-16.23624554,0.724968365,1,0.177347369,0.177755536
D-107123,0.280782346,-16.42266171,-14.70044601,-1.722215702,1,0.280782346,0.279535921
D-492848,0.220569638,-15.93668563,-15.20937707,-0.727308562,1,0.220569638,0.220547404
D-396212,0.032361336,-13.14281424,-16.95267289,3.809858645,1,0.032361336,0.03219812
D-361274,0.238152781,-13.79828648,-16.10463869,2.306352207,1,0.238152781,0.237828989
D-272299,0.265339042,-15.2967019,-14.80057203,-0.496129872,1,0.265339042,0.269177345
D-395113,0.268948888,-16.08115509,-15.89745883,-0.183696262,1,0.268948888,0.270224961
D-154892,0.082008297,-13.76597659,-14.9902627,1.224286111,1,0.082008297,0.081411102
D-069406,0.076610717,-16.77313268,-15.45836412,-1.314768567,1,0.076610717,0.062493322
D-437810,0.501766319,-14.65481765,-13.04512015,-1.609697499,1,0.501766319,0.500143188
D-475184,0.214342988,-15.70607045,-16.24831034,0.542239889,1,0.214342988,0.213746209
D-185884,0.253827392,-14.56439728,-13.69225329,-0.872143988,1,0.253827392,0.259774396
D-030212,0.183711099,-13.62697162,-16.97050059,3.343528966,1,0.183711099,0.184567885
D-425630,0.16381952,-13.25409434,-16.64520938,3.39111504,1,0.16381952,0.164005473
D-157213,0.144857523,-14.39218852,-16.58003834,2.187849812,1,0.144857523,0.145189762
D-322780,0.059923733,-15.29174345,-16.16508646,0.873343008,1,0.059923733,0.057980875
D-251454,0.141335773,-14.52343579,-16.58629628,2.062860494,1,0.141335773,0.141804418
D-364009,0.216183954,-13.75250138,-14.67890076,0.926399384,1,0.216183954,0.21581164
D-365703,0.264749114,-15.01778796,-14.79638028,-0.221407681,1,0.264749114,0.266533422
D-342143,0.102905516,-14.70195351,-15.97278033,1.270826818,1,0.102905516,0.103936076
D-013280,0.267712998,-13.72843948,-14.58195813,0.853518645,1,0.267712998,0.267522384
D-351231,0.341345573,-15.19329233,-15.0687676,-0.124524732,1,0.341345573,0.341235701
D-181351,0.132950042,-15.01160271,-14.72854056,-0.283062144,1,0.132950042,0.132775773
D-367830,0.037199704,-13.0140132,-14.86160301,1.847589811,1,0.037199704,0.030267436
D-402415,0.22960343,-14.18811502,-16.64718325,2.459068229,1,0.22960343,0.229007035
D-362440,0.273957418,-14.60605591,-15.25981232,0.653756409,1,0.273957418,0.274313312
D-498546,0.107811068,-16.24417819,-16.47867584,0.234497644,1,0.107811068,0.101775701
D-311164,0.260472717,-16.41027001,-13.3250995,-3.085170513,1,0.260472717,0.214195645
D-335650,0.331668274,-14.69783267,-13.00827978,-1.689552887,1,0.331668274,0.311657898
D-367402,0.223805478,-13.83432263,-15.91048542,2.076162792,1,0.223805478,0.223798497
D-303480,0.014865902,-16.5855462,-16.97877688,0.393230682,1,0.014865902,0.022862018
D-075870,0.029287091,-15.52824108,-13.68403994,-1.84420114,1,0.029287091,0.06914421
D-155109,0.075960296,-13.12091031,-15.79891849,2.67800818,1,0.075960296,0.074827133
D-141367,0.08137729,-16.67999008,-14.73541398,-1.944576097,1,0.08137729,0.096559311
D-351855,0.0765331,-14.43490257,-13.69786033,-0.737042235,1,0.0765331,0.052588272
D-469511,0.462247411,-15.6285056,-13.27953107,-2.348974535,1,0.462247411,0.462198607
D-472126,0.106954129,-15.97184297,-14.26333461,-1.708508367,1,0.106954129,0.063577463
D-172077,0.056939166,-14.40633776,-14.85311129,0.446773531,1,0.056939166,0.056266722
D-253425,0.244487038,-13.63272439,-15.48913906,1.856414676,1,0.244487038,0.244448441
D-402168,0.175325048,-15.14850264,-16.47758863,1.329085982,1,0.175325048,0.174632842
D-191892,0.204595164,-13.11753252,-16.93731904,3.819786524,1,0.204595164,0.204258172
D-334344,0.343410644,-13.28998783,-14.64713054,1.357142707,1,0.343410644,0.343289186
D-448510,0.072455654,-15.53205449,-15.33867467,-0.193379818,1,0.072455654,0.06624911
D-167707,0.127856381,-16.3068215,-14.91675929,-1.39006221,1,0.127856381,0.073454696
D-262890,0.018469576,-15.20417568,-14.62837555,-0.575800126,1,0.018469576,0.045842861
D-486270,0.022648435,-16.0562484,-14.24697529,-1.809273113,1,0.022648435,0.072756024
D-341950,0.224909201,-14.23009836,-15.78611556,1.55601719,1,0.224909201,0.225200944
D-335767,0.031723982,-13.59394873,-16.20145205,2.607503322,1,0.031723982,0.031269807
D-207554,0.242706582,-15.24578207,-13.18200909,-2.063772984,1,0.242706582,0.240863599
D-311865,0.170849849,-16.93265213,-15.74824254,-1.184409595,1,0.170849849,0.14406659
D-469088,0.263029152,-16.48319629,-14.22943244,-2.253763844,1,0.263029152,0.276037671
D-135299,0.119399638,-16.41935231,-14.89743936,-1.521912954,1,0.119399638,0.081925038
D-310106,0.09934537,-15.66419984,-14.74684758,-0.917352263,1,0.09934537,0.064399537
D-383758,0.017685241,-14.29297742,-16.12792603,1.834948608,1,0.017685241,0.017217988
D-194722,0.245399649,-13.8342624,-13.18487765,-0.649384748,1,0.245399649,0.243828102
D-170119,0.106940755,-14.99260252,-13.37804416,-1.614558367,1,0.106940755,0.089933617
D-389060,0.119298109,-16.73405256,-14.63794706,-2.0961055,1,0.119298109,0.098405716
D-322565,0.428655442,-13.53067441,-13.60735971,0.076685297,1,0.428655442,0.428420436
D-106573,0.133548318,-13.92919885,-13.67232537,-0.256873486,1,0.133548318,0.131843116
D-427422,0.238840688,-15.10048092,-13.35640635,-1.744074571,1,0.238840688,0.244668708
D-410324,0.100507197,-15.36506201,-14.49031339,-0.874748617,1,0.100507197,0.074035475
D-345046,0.074600405,-13.73850029,-16.65066875,2.912168466,1,0.074600405,0.074185055
D-270450,0.200230036,-16.99087082,-15.96024023,-1.030630596,1,0.200230036,0.206097682
D-424397,0.290384656,-14.91250396,-13.42771103,-1.484792926,1,0.290384656,0.288839414
D-067370,0.161120132,-13.5792502,-16.53498038,2.955730187,1,0.161120132,0.161044175
D-474979,0.02985615,-16.9839199,-13.36061574,-3.623304157,1,0.02985615,0.164541554
D-109400,0.047387446,-14.27857756,-15.53532697,1.256749412,1,0.047387446,0.046566606
D-279611,0.221451279,-14.88561802,-15.54692938,0.661311356,1,0.221451279,0.221510155
D-222193,0.325724296,-14.06000552,-13.41101503,-0.648990485,1,0.325724296,0.325197914
D-127130,0.055221425,-16.75269837,-15.11260199,-1.640096375,1,0.055221425,0.071264071
D-133220,0.252683604,-14.02066382,-15.11474305,1.094079238,1,0.252683604,0.253782674
D-123400,0.452248129,-14.33141112,-13.33524282,-0.996168298,1,0.452248129,0.452984793
D-236895,0.284904181,-14.70835752,-13.06702361,-1.641333911,1,0.284904181,0.269303494
D-471257,0.304473127,-14.38546588,-14.61744364,0.231977766,1,0.304473127,0.304001443
D-201322,0.064057202,-15.740034,-15.99216612,0.252132128,1,0.064057202,0.061091902
D-463477,0.081852246,-16.53192659,-14.10233172,-2.42959487,1,0.081852246,0.111545004
D-340307,0.230307737,-13.68811386,-16.00994915,2.321835281,1,0.230307737,0.230514345
D-189716,0.150086009,-15.43089799,-16.98151593,1.550617937,1,0.150086009,0.150967445
D-192640,0.082653897,-15.99366568,-16.72323248,0.729566801,1,0.082653897,0.080882003
D-035818,0.124954902,-16.621357,-16.3531658,-0.268191193,1,0.124954902,0.115514942
D-374309,0.352437754,-16.14607495,-14.948127,-1.197947949,1,0.352437754,0.352363752
D-245503,0.172896653,-13.15831364,-14.22529062,1.066976982,1,0.172896653,0.172462209
D-250270,0.020924513,-16.2703269,-14.73316049,-1.537166419,1,0.020924513,0.100929161
D-205710,0.098709582,-15.29658392,-16.96975332,1.67316941,1,0.098709582,0.099054957
D-248719,0.286741911,-14.03283463,-13.89922134,-0.133613287,1,0.286741911,0.285873775
D-257976,0.285215084,-16.97144161,-15.10471869,-1.866722923,1,0.285215084,0.289118484
D-094250,0.060401108,-14.38338956,-15.97316021,1.589770644,1,0.060401108,0.057540236
D-383282,0.066208555,-16.22857225,-15.48029824,-0.748274005,1,0.066208555,0.051654038
D-201541,0.164404235,-14.8990807,-13.18099142,-1.718089277,1,0.164404235,0.127976589
D-139685,0.021820543,-13.52871557,-16.60998822,3.081272646,1,0.021820543,0.021275983
D-078997,0.013191638,-13.03718609,-13.98143733,0.944251246,1,0.013191638,0.022654289
D-484367,0.262428194,-15.11419579,-15.2630348,0.148839006,1,0.262428194,0.263076631
D-008315,0.061888804,-15.12201407,-15.00329352,-0.118720554,1,0.061888804,0.058274549
D-052228,0.111782876,-13.09345365,-16.19788629,3.104432637,1,0.111782876,0.111816517
D-052871,0.276578293,-13.07202985,-15.8297148,2.757684953,1,0.276578293,0.276784255
D-053395,0.080170215,-14.84990327,-15.62625423,0.776350959,1,0.080170215,0.078679105
D-423878,0.225433686,-16.57487413,-13.13026097,-3.444613161,1,0.225433686,0.143414538
D-153596,0.45180056,-14.66472051,-13.76368322,-0.901037298,1,0.45180056,0.451794612
D-227907,0.033001758,-14.47314533,-16.66820677,2.195061435,1,0.033001758,0.032799248
D-185848,0.367041869,-15.36978192,-13.74647516,-1.623306764,1,0.367041869,0.363579782
D-306186,0.210749752,-15.24331893,-13.26878047,-1.974538459,1,0.210749752,0.203326266
D-391664,0.284663293,-16.47800793,-15.81957364,-0.658434298,1,0.284663293,0.286809569
D-493733,0.137263324,-16.77148217,-14.0548741,-2.716608071,1,0.137263324,0.129758892
D-047819,0.172136471,-16.29838437,-16.04043563,-0.257948742,1,0.172136471,0.170195873
D-027704,0.108485636,-13.65861561,-13.6639145,0.005298898,1,0.108485636,0.106285845
D-135633,0.223256701,-14.54224663,-14.83244982,0.290203183,1,0.223256701,0.222293936
D-128441,0.138085633,-16.54650429,-13.8822634,-2.664240895,1,0.138085633,0.127514325
D-357565,0.431002278,-15.55104641,-13.79664964,-1.754396762,1,0.431002278,0.431223463
D-342968,0.010098693,-14.16120952,-14.74623608,0.585026563,1,0.010098693,0.020299337
D-480190,0.273132186,-13.67602454,-14.09891195,0.422887405,1,0.273132186,0.27237502
D-005755,0.442641838,-15.44248791,-13.90727477,-1.535213141,1,0.442641838,0.442048515
D-330318,0.347069316,-14.39702641,-14.07784272,-0.319183691,1,0.347069316,0.348046905
D-026145,0.104067617,-13.94490286,-14.5436888,0.598785942,1,0.104067617,0.103938087
D-244879,0.235483885,-16.42245619,-14.79693619,-1.625519997,1,0.235483885,0.248438396
D-038589,0.132248356,-14.49032889,-14.61851691,0.128188021,1,0.132248356,0.131848925
D-223722,0.331820476,-13.91440795,-14.79299808,0.878590128,1,0.331820476,0.331869639
D-079335,0.132207346,-15.4572654,-14.40961468,-1.047650721,1,0.132207346,0.119985153
D-040209,0.017812459,-13.26524762,-13.20806258,-0.057185035,1,0.017812459,0.0361369
D-292725,0.160538955,-15.6329037,-14.25873458,-1.374169111,1,0.160538955,0.123806769
D-479745,0.345584719,-15.06184792,-13.00419213,-2.057655783,1,0.345584719,0.325264964
D-264043,0.173635572,-13.43144192,-15.54882904,2.11738712,1,0.173635572,0.173544862
D-272816,0.349745315,-15.162088,-15.10971866,-0.05236934,1,0.349745315,0.350369971
D-165428,0.141130396,-14.82847881,-13.64601706,-1.182461757,1,0.141130396,0.133708137
D-217774,0.324273939,-15.67018639,-15.20103799,-0.4691484,1,0.324273939,0.324782157
D-128755,0.157118933,-14.76002098,-14.53475316,-0.225267823,1,0.157118933,0.154469459
D-462023,0.317452698,-13.01520269,-13.77213089,0.756928196,1,0.317452698,0.318702189
D-215186,0.097583643,-14.86903064,-13.10699475,-1.762035885,1,0.097583643,0.078473798
D-163177,0.008037323,-14.01268227,-13.35127909,-0.661403179,1,0.008037323,0.047132163
D-369926,0.079450391,-13.82919947,-13.17305198,-0.656147496,1,0.079450391,0.053736624
D-204567,0.337556425,-13.62183759,-14.6863608,1.064523207,1,0.337556425,0.338398243
D-370699,0.085707785,-14.32482717,-15.60692088,1.282093713,1,0.085707785,0.085966678
D-472368,0.223592311,-14.43089391,-15.21227064,0.781376721,1,0.223592311,0.223883137
D-116190,0.280748428,-15.90245065,-15.68486327,-0.217587381,1,0.280748428,0.282015074
D-212040,0.203166345,-15.23976329,-16.84542335,1.605660056,1,0.203166345,0.203324434
D-102748,0.382106671,-13.08930346,-13.04809727,-0.041206193,1,0.382106671,0.378339165
D-478484,0.325168049,-16.18498563,-13.10965741,-3.075328218,1,0.325168049,0.283249259
D-203583,0.010581892,-14.35078523,-14.25945849,-0.091326738,1,0.010581892,0.024276896
D-221693,0.179906621,-16.45577058,-14.91602271,-1.539747875,1,0.179906621,0.182425527
D-006849,0.0337555,-14.75449063,-16.40295224,1.648461608,1,0.0337555,0.034383332
D-311025,0.137593214,-16.57349744,-14.67692788,-1.896569561,1,0.137593214,0.063077652
D-296807,0.031519127,-13.88990866,-16.23458339,2.344674727,1,0.031519127,0.032654792
D-253264,0.472055474,-13.97496708,-13.40988698,-0.565080104,1,0.472055474,0.471751509
D-330143,0.077905371,-13.40258239,-15.96407983,2.561497436,1,0.077905371,0.078483427
D-375522,0.053962955,-15.40156541,-15.02133771,-0.380227707,1,0.053962955,0.048308489
D-113429,0.156911338,-14.20352209,-13.7450161,-0.458505983,1,0.156911338,0.157968093
D-450703,0.431475537,-13.63749259,-13.71743357,0.079940977,1,0.431475537,0.431671527
D-357580,0.203578947,-15.98013288,-16.57870353,0.598570647,1,0.203578947,0.199442981
D-133427,0.32409082,-15.17706533,-14.93609602,-0.240969311,1,0.32409082,0.323864207
D-240506,0.288705693,-16.26287294,-15.71288177,-0.549991173,1,0.288705693,0.288405285
D-406757,0.214493168,-14.26233392,-15.5629173,1.300583383,1,0.214493168,0.214646006
D-028259,0.060545731,-13.02605233,-15.62391285,2.597860518,1,0.060545731,0.060526101
D-189232,0.160678554,-16.10100888,-15.83741137,-0.263597511,1,0.160678554,0.159041403
D-051303,0.187900748,-13.73084126,-16.25990798,2.529066722,1,0.187900748,0.188501943
D-425113,0.125373432,-15.27623247,-13.11900089,-2.157231582,1,0.125373432,0.071861085
D-200536,0.18425891,-15.26342418,-13.20712912,-2.056295064,1,0.18425891,0.180969324
D-461969,0.229287625,-16.3200761,-15.19981518,-1.120260923,1,0.229287625,0.234191219
D-155141,0.419359123,-16.84780093,-13.61352234,-3.234278594,1,0.419359123,0.415161213
D-471070,0.064083262,-16.67102936,-13.59030614,-3.080723223,1,0.064083262,0.128989935
D-479388,0.251361721,-16.4193241,-13.11816917,-3.30115493,1,0.251361721,0.164518375
D-392292,0.14875545,-14.31267886,-13.77822157,-0.534457296,1,0.14875545,0.14545823
D-174863,0.159488371,-15.24485998,-13.01573089,-2.2291291,1,0.159488371,0.111141546
D-475541,0.250577498,-16.38358745,-16.13090116,-0.25268629,1,0.250577498,0.251807027
D-480987,0.069679774,-14.50147338,-13.76411723,-0.737356144,1,0.069679774,0.046033479
D-377383,0.333091148,-13.97020161,-13.43976629,-0.530435319,1,0.333091148,0.336824135
D-412805,0.083117167,-15.97305097,-16.02803626,0.054985283,1,0.083117167,0.075141024
D-452116,0.172422704,-16.90467267,-13.89364362,-3.011029046,1,0.172422704,0.1164268
D-461780,0.275908408,-14.13226318,-14.56423781,0.43197463,1,0.275908408,0.275991154
D-300828,0.125660435,-16.79593831,-15.27268462,-1.523253686,1,0.125660435,0.049489842
D-325095,0.257000394,-16.30029172,-14.89999154,-1.40030018,1,0.257000394,0.257542892
D-298056,0.078359705,-13.44405005,-15.04250877,1.598458723,1,0.078359705,0.078262175
D-023026,0.200506384,-15.48007172,-14.77464568,-0.705426035,1,0.200506384,0.204487977
D-402046,0.106843048,-13.65312618,-16.30704012,2.653913943,1,0.106843048,0.106782145
D-360636,0.3808256,-16.78701908,-14.19471819,-2.592300897,1,0.3808256,0.378843564
D-397589,0.110764997,-13.74141205,-13.78354951,0.042137455,1,0.110764997,0.111663067
D-192902,0.1021518,-15.30921688,-16.82293073,1.513713849,1,0.1021518,0.102206845
D-140259,0.219166118,-15.50314093,-15.76294291,0.259801978,1,0.219166118,0.218938717
D-393429,0.207555042,-13.76783229,-16.52885759,2.761025301,1,0.207555042,0.20702131
D-227139,0.199741181,-13.94442488,-16.12827717,2.183852291,1,0.199741181,0.20029509
D-298489,0.170112269,-14.02229003,-15.01026301,0.987972985,1,0.170112269,0.169493434
D-009955,0.233862375,-16.98827761,-16.36778025,-0.62049736,1,0.233862375,0.223023511
D-329477,0.157783577,-13.05417452,-14.85349511,1.799320586,1,0.157783577,0.156866882
D-300305,0.178130454,-14.14727352,-13.62339544,-0.523878074,1,0.178130454,0.17944356
D-395945,0.257251288,-15.250625,-15.43573761,0.18511261,1,0.257251288,0.256790903
D-473438,0.124163612,-13.33511149,-16.76830742,3.433195937,1,0.124163612,0.123373075
D-103563,0.292710314,-15.13346417,-14.42396644,-0.709497736,1,0.292710314,0.292668033
D-179877,0.209345404,-14.46565891,-13.2787761,-1.186882813,1,0.209345404,0.208505698
D-078356,0.30291057,-13.21562816,-13.33649272,0.120864559,1,0.30291057,0.303962515
D-272062,0.003643491,-16.49123326,-16.49821466,0.006981403,1,0.003643491,0.035039167
D-475441,0.396081968,-15.83112245,-13.95052088,-1.880601572,1,0.396081968,0.397007248
D-178283,0.148228786,-14.20000291,-15.49410374,1.294100828,1,0.148228786,0.14799757
D-470566,0.483579692,-16.74433239,-13.31492757,-3.429404822,1,0.483579692,0.481780132
D-189635,0.219027376,-15.35178488,-13.37709466,-1.974690224,1,0.219027376,0.201694061
D-109754,0.169314609,-14.79704474,-16.24716358,1.450118834,1,0.169314609,0.169152301
D-377942,0.201501262,-13.20888587,-14.83636036,1.627474488,1,0.201501262,0.201299997
D-272102,0.163007953,-15.60367202,-13.8475226,-1.756149421,1,0.163007953,0.138011728
D-214144,0.290511199,-15.14637797,-14.15348794,-0.992890025,1,0.290511199,0.297152484
D-313392,0.354967318,-15.71319745,-14.53335651,-1.17984094,1,0.354967318,0.356503618
D-475088,0.220429785,-16.82815173,-13.26882901,-3.559322726,1,0.220429785,0.197555984
D-230278,0.222852611,-16.45327044,-14.90250965,-1.55076079,1,0.222852611,0.231674116
D-340807,0.210910935,-13.67274486,-16.65952355,2.986778699,1,0.210910935,0.211343561
D-496265,0.056276495,-15.13044597,-16.50764489,1.377198917,1,0.056276495,0.056163314
D-131365,0.138784295,-15.42506737,-14.69739555,-0.72767182,1,0.138784295,0.132046273
D-322289,0.197975109,-14.72353165,-15.56310046,0.839568815,1,0.197975109,0.198512996
D-490699,0.112030637,-16.72857179,-14.41855743,-2.310014355,1,0.112030637,0.094109351
D-274775,0.258322548,-15.64777017,-13.30287498,-2.344895185,1,0.258322548,0.237763061
D-437801,0.090282068,-16.77037978,-15.46970316,-1.30067662,1,0.090282068,0.057709621
D-269386,0.124901119,-14.64181576,-13.79153073,-0.850285031,1,0.124901119,0.108660751
D-261465,0.326084704,-14.78751157,-13.65001874,-1.137492833,1,0.326084704,0.325981276
D-360431,0.206288626,-14.12488539,-13.03630258,-1.088582812,1,0.206288626,0.194799975
D-342117,0.213379246,-13.96084353,-15.50127266,1.540429129,1,0.213379246,0.213465497
D-434844,0.052306759,-16.43685433,-14.65945282,-1.777401516,1,0.052306759,0.051913372
D-189036,0.427557462,-14.64312888,-14.02049515,-0.622633735,1,0.427557462,0.427951191
D-191570,0.088194543,-15.92355139,-16.73560525,0.812053858,1,0.088194543,0.086942982
D-418736,0.047225681,-16.91374283,-13.51704369,-3.396699137,1,0.047225681,0.103469362
D-203452,0.141197107,-14.37772702,-13.58497537,-0.792751646,1,0.141197107,0.1316872
D-210906,0.367212205,-14.99484667,-13.51775253,-1.477094139,1,0.367212205,0.370648027
D-049567,0.095207343,-13.50333365,-16.50183813,2.998504487,1,0.095207343,0.095675577
D-315575,0.257063819,-15.79798344,-15.92393699,0.125953548,1,0.257063819,0.256869335
D-468722,0.166224594,-16.72580174,-15.46477242,-1.261029324,1,0.166224594,0.148750297
D-458282,0.046298139,-13.67871476,-13.08530765,-0.593407112,1,0.046298139,0.047602723
D-257333,0.057260532,-13.32799533,-14.69391099,1.365915661,1,0.057260532,0.057052897
D-099167,0.351047669,-14.08406187,-14.15888715,0.074825274,1,0.351047669,0.351860063
